deception,story_length,question_order,sample_id,story,question,choices,answer,question_old,answer_old
True,3,2,88,"Jayden, Nathan, Elizabeth, Ethan and Ella entered the master_bedroom. The orange is in the blue_pantry. Jayden moved the orange to the red_pantry. Jayden exited the master_bedroom. Nathan moved the orange to the blue_bathtub. Nathan exited the master_bedroom. Elizabeth made no movements and stayed in the master_bedroom for 1 minute. Elizabeth exited the master_bedroom. Ethan moved the orange to the red_crate. Ella dislikes the corn. Ethan exited the master_bedroom. Ethan saw a cat. Ella moved the orange to the blue_pantry. Ella exited the master_bedroom. Jayden, Nathan, Elizabeth, Ethan and Ella entered the waiting_room. Elizabeth publicly claimed that orange is in the blue_basket now. Ella privately told Elizabeth that the orange is in the red_crate now. Ethan, Nathan and Ella entered the staircase. The corn is in the red_container. Ethan made no movements and stayed in the staircase for 1 minute. Ethan exited the staircase. Nathan made no movements and stayed in the staircase for 1 minute. Nathan exited the staircase. Ella made no movements and stayed in the staircase for 1 minute. Ella exited the staircase. Ethan, Nathan and Ella entered the waiting_room. Elizabeth, Jayden, Ella and Nathan entered the basement. The radish is in the red_box. Elizabeth moved the radish to the red_drawer. Elizabeth exited the basement. Jayden moved the radish to the blue_suitcase. Jayden exited the basement. Ella moved the radish to the green_crate. Ella exited the basement. Nathan made no movements and stayed in the basement for 1 minute. Nathan exited the basement. Elizabeth, Jayden, Ella and Nathan entered the waiting_room. Jayden privately told Ella that the radish is in the green_crate now. Nathan privately told Ethan that the radish is in the green_crate now.",Where does Jayden think Elizabeth thinks the orange is?,"A. red_crate, B. blue_pantry, C. red_pantry, D. blue_basket, E. blue_bathtub, F. red_box, G. red_drawer, H. blue_suitcase, I. red_bottle, J. green_crate, K. green_cupboard, L. red_container, M. green_drawer, N. green_bottle, O. blue_container",blue_basket,Where does Jayden think Elizabeth thinks the orange is?,blue_basket
True,2,2,27,"Chloe, Emma, Jayden, Isabella and Noah entered the dining_room. The pineapple is in the blue_suitcase. Isabella dislikes the tomato. Chloe moved the pineapple to the blue_drawer. Chloe exited the dining_room. Emma made no movements and stayed in the dining_room for 1 minute. Emma exited the dining_room. Jayden moved the pineapple to the green_bathtub. Jayden exited the dining_room. Isabella made no movements and stayed in the dining_room for 1 minute. Isabella exited the dining_room. Noah moved the pineapple to the blue_suitcase. Chloe lost his phone. Noah exited the dining_room. Chloe, Emma, Jayden, Isabella and Noah entered the waiting_room. Chloe, Isabella and Noah entered the office. Jayden dislikes the pumpkin. The tomato is in the red_envelope. Chloe made no movements and stayed in the office for 1 minute. Chloe exited the office. Isabella made no movements and stayed in the office for 1 minute. Isabella exited the office. Noah made no movements and stayed in the office for 1 minute. Noah exited the office. Chloe, Isabella and Noah entered the waiting_room. Noah publicly claimed that tomato is in the green_suitcase now. Chloe privately told Noah that the tomato is in the red_envelope now.",Where does Isabella think Emma thinks the pineapple is?,"A. blue_box, B. red_container, C. red_suitcase, D. green_cupboard, E. blue_bathtub, F. red_treasure_chest, G. red_envelope, H. blue_bucket, I. red_bottle, J. green_suitcase, K. blue_drawer, L. blue_suitcase, M. green_box, N. green_crate, O. green_bathtub",blue_drawer,Where does Isabella think Emma thinks the pineapple is?,blue_drawer
False,1,2,9,"Jackson, Hannah, Nathan, Mason and Evelyn entered the porch. The pumpkin is in the red_pantry. Jackson made no movements and stayed in the porch for 1 minute. Jackson exited the porch. Hannah moved the pumpkin to the red_bottle. Hannah exited the porch. Nathan made no movements and stayed in the porch for 1 minute. Jackson dislikes the pumpkin. Nathan exited the porch. Mason moved the pumpkin to the green_basket. Mason exited the porch. Evelyn made no movements and stayed in the porch for 1 minute. Evelyn exited the porch. Jackson, Hannah, Nathan, Mason and Evelyn entered the waiting_room.",Where does Jackson think Mason thinks the pumpkin is?,"A. green_bathtub, B. green_suitcase, C. blue_box, D. green_pantry, E. green_bottle, F. red_crate, G. blue_bathtub, H. red_envelope, I. red_bucket, J. red_box, K. red_bottle, L. red_pantry, M. blue_container, N. red_drawer, O. green_basket",red_pantry,Where does Jackson think Mason thinks the pumpkin is?,red_pantry
True,2,2,89,"Ava, Emma, Evelyn, Avery and Alexander entered the garden. The grapefruit is in the green_basket. Evelyn likes the blue_bucket. Ava made no movements and stayed in the garden for 1 minute. Ava exited the garden. Emma made no movements and stayed in the garden for 1 minute. Emma exited the garden. Evelyn moved the grapefruit to the blue_box. Evelyn exited the garden. Avery moved the grapefruit to the blue_container. Ava lost his phone. Avery exited the garden. Alexander moved the grapefruit to the green_basket. Alexander exited the garden. Ava, Emma, Evelyn, Avery and Alexander entered the waiting_room. Evelyn, Alexander and Ava entered the garden. The peas is in the green_crate. Evelyn moved the peas to the green_basket. Evelyn exited the garden. Alexander made no movements and stayed in the garden for 1 minute. Alexander exited the garden. Ava moved the peas to the red_treasure_chest. Ava exited the garden. Evelyn, Alexander and Ava entered the waiting_room. Evelyn publicly claimed that peas is in the green_crate now. Avery lost his watch. Ava privately told Avery that the peas is in the red_treasure_chest now.",Where does Ava think Evelyn thinks the grapefruit is?,"A. blue_suitcase, B. green_cupboard, C. red_bucket, D. blue_crate, E. red_crate, F. blue_treasure_chest, G. blue_bucket, H. red_container, I. red_pantry, J. green_treasure_chest, K. green_crate, L. green_basket, M. blue_box, N. red_treasure_chest, O. blue_container",green_basket,Where does Ava think Evelyn thinks the grapefruit is?,green_basket
True,2,2,17,"Lily, Mila, Elizabeth, Charlotte and Avery entered the laundry. The strawberry is in the red_treasure_chest. Lily dislikes the onion. Lily made no movements and stayed in the laundry for 1 minute. Lily exited the laundry. Mila moved the strawberry to the green_bathtub. Mila exited the laundry. Elizabeth made no movements and stayed in the laundry for 1 minute. Elizabeth saw a cat. Elizabeth exited the laundry. Charlotte moved the strawberry to the green_basket. Charlotte exited the laundry. Avery made no movements and stayed in the laundry for 1 minute. Avery exited the laundry. Lily, Mila, Elizabeth, Charlotte and Avery entered the waiting_room. Mila, Elizabeth and Charlotte entered the crawlspace. The radish is in the green_cupboard. Mila moved the radish to the green_treasure_chest. Mila exited the crawlspace. Elizabeth made no movements and stayed in the crawlspace for 1 minute. Elizabeth exited the crawlspace. Charlotte made no movements and stayed in the crawlspace for 1 minute. Charlotte exited the crawlspace. Mila, Elizabeth and Charlotte entered the waiting_room. Mila publicly claimed that radish is in the green_crate now. Charlotte privately told Lily that the radish is in the green_treasure_chest now.",Where does Mila think Elizabeth thinks the strawberry is?,"A. red_drawer, B. red_treasure_chest, C. blue_pantry, D. green_basket, E. green_bathtub, F. green_treasure_chest, G. green_cupboard, H. green_crate, I. red_envelope, J. red_box, K. blue_suitcase, L. blue_container, M. red_pantry, N. green_pantry, O. green_box",green_bathtub,Where does Mila think Elizabeth thinks the strawberry is?,green_bathtub
True,2,2,28,"Isabella, Noah, Jayden, Chloe and Benjamin entered the back_yard. The peas is in the green_pantry. Isabella made no movements and stayed in the back_yard for 1 minute. Isabella exited the back_yard. Noah moved the peas to the blue_bucket. Noah exited the back_yard. Jayden made no movements and stayed in the back_yard for 1 minute. Jayden exited the back_yard. Chloe made no movements and stayed in the back_yard for 1 minute. Chloe exited the back_yard. Benjamin made no movements and stayed in the back_yard for 1 minute. Benjamin exited the back_yard. Isabella, Noah, Jayden, Chloe and Benjamin entered the waiting_room. Benjamin, Noah and Jayden entered the workshop. The tomato is in the blue_container. Benjamin made no movements and stayed in the workshop for 1 minute. Benjamin exited the workshop. Noah made no movements and stayed in the workshop for 1 minute. Noah exited the workshop. Jayden moved the tomato to the blue_treasure_chest. Jayden exited the workshop. Benjamin, Noah and Jayden entered the waiting_room. Jayden publicly claimed that tomato is in the red_drawer now. Benjamin privately told Jayden that the tomato is in the green_bottle now.",Where does Chloe think Noah thinks the peas is?,"A. blue_container, B. blue_crate, C. green_bottle, D. red_drawer, E. blue_treasure_chest, F. green_pantry, G. blue_bucket, H. red_pantry, I. blue_drawer, J. red_box, K. red_crate, L. red_bottle, M. green_treasure_chest, N. red_bucket, O. green_suitcase",blue_bucket,Where does Chloe think Noah thinks the peas is?,blue_bucket
False,1,2,40,"Gracie, Jack, Benjamin, Isla and Ethan entered the attic. The onion is in the red_envelope. Gracie made no movements and stayed in the attic for 1 minute. Gracie exited the attic. Jack made no movements and stayed in the attic for 1 minute. Jack exited the attic. Jack dislikes the onion. Benjamin moved the onion to the red_drawer. Benjamin exited the attic. Isla moved the onion to the blue_bucket. Isla exited the attic. Ethan moved the onion to the red_envelope. Ethan exited the attic. Gracie, Jack, Benjamin, Isla and Ethan entered the waiting_room.",Where does Ethan think Gracie thinks the onion is?,"A. blue_bucket, B. red_envelope, C. red_drawer, D. red_treasure_chest, E. red_pantry, F. blue_container, G. blue_box, H. green_crate, I. green_cupboard, J. green_treasure_chest, K. green_bathtub, L. green_drawer, M. green_pantry, N. red_container, O. blue_bathtub",red_envelope,Where does Ethan think Gracie thinks the onion is?,red_envelope
True,2,2,3,"Charlotte, Alexander, Noah, Mila and Olivia entered the laundry. The tangerine is in the red_bucket. Charlotte made no movements and stayed in the laundry for 1 minute. Charlotte exited the laundry. Alexander moved the tangerine to the blue_suitcase. Alexander exited the laundry. Mila likes the red_crate. Noah moved the tangerine to the blue_bucket. Noah exited the laundry. Mila moved the tangerine to the green_box. Mila exited the laundry. Olivia moved the tangerine to the red_bucket. Olivia exited the laundry. Charlotte, Alexander, Noah, Mila and Olivia entered the waiting_room. Noah, Charlotte and Olivia entered the hallway. The pear is in the blue_bathtub. Noah made no movements and stayed in the hallway for 1 minute. Noah exited the hallway. Charlotte moved the pear to the red_box. Charlotte exited the hallway. Olivia moved the pear to the green_suitcase. Olivia exited the hallway. Noah, Charlotte and Olivia entered the waiting_room. Mila lost his gloves. Charlotte publicly claimed that pear is in the blue_bathtub now. Olivia privately told Charlotte that the pear is in the red_box now.",Where does Charlotte think Noah thinks the tangerine is?,"A. blue_bathtub, B. green_crate, C. green_suitcase, D. red_pantry, E. red_box, F. blue_suitcase, G. red_bucket, H. green_box, I. blue_basket, J. blue_bucket, K. green_drawer, L. red_suitcase, M. blue_treasure_chest, N. red_crate, O. red_drawer",red_bucket,Where does Charlotte think Noah thinks the tangerine is?,red_bucket
False,1,2,12,"Emily, Gracie, James, William and Oliver entered the hallway. The orange is in the blue_pantry. Emily made no movements and stayed in the hallway for 1 minute. Emily exited the hallway. Gracie moved the orange to the blue_bathtub. Gracie exited the hallway. James made no movements and stayed in the hallway for 1 minute. James exited the hallway. William moved the orange to the green_bathtub. William exited the hallway. Oliver moved the orange to the blue_pantry. Oliver exited the hallway. Emily, Gracie, James, William and Oliver entered the waiting_room.",Where does Emily think William thinks the orange is?,"A. green_basket, B. blue_pantry, C. green_treasure_chest, D. green_bathtub, E. blue_bathtub, F. blue_treasure_chest, G. red_container, H. red_bottle, I. blue_basket, J. green_bottle, K. green_cupboard, L. green_pantry, M. red_drawer, N. green_box, O. blue_drawer",blue_pantry,Where does Emily think William thinks the orange is?,blue_pantry
True,2,2,4,"Emily, Hannah, Chloe, James and Noah entered the front_yard. Emily dislikes the cabbage. The cucumber is in the blue_container. Emily made no movements and stayed in the front_yard for 1 minute. Emily exited the front_yard. Hannah moved the cucumber to the red_treasure_chest. Hannah exited the front_yard. Chloe moved the cucumber to the blue_pantry. Noah dislikes the potato. Chloe exited the front_yard. Hannah dislikes the cherry. James made no movements and stayed in the front_yard for 1 minute. James exited the front_yard. Noah made no movements and stayed in the front_yard for 1 minute. Noah exited the front_yard. Emily, Hannah, Chloe, James and Noah entered the waiting_room. Chloe saw a cat. Noah, Emily and Hannah entered the office. The pineapple is in the green_drawer. Noah dislikes the cabbage. Noah made no movements and stayed in the office for 1 minute. Noah exited the office. Emily moved the pineapple to the red_suitcase. Emily exited the office. Hannah moved the pineapple to the blue_basket. Hannah exited the office. Noah, Emily and Hannah entered the waiting_room. Emily publicly claimed that pineapple is in the blue_basket now. Hannah privately told Emily that the pineapple is in the blue_treasure_chest now.",Where does Emily think Hannah thinks the cucumber is?,"A. green_crate, B. red_bottle, C. green_suitcase, D. green_box, E. green_treasure_chest, F. blue_container, G. red_treasure_chest, H. red_crate, I. blue_pantry, J. red_bucket, K. red_suitcase, L. green_drawer, M. blue_basket, N. blue_suitcase, O. blue_treasure_chest",blue_container,Where does Emily think Hannah thinks the cucumber is?,blue_container
